disease,year,country,state,regimen,drug,company,group1,group2,group3,drug_weight,regimen_weight,drug_impact
HepC,2015,Denmark,G6 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Denmark,G6 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Denmark,G6 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.044
HepC,2015,Denmark,G6 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.042
HepC,2015,Denmark,G6 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.04
HepC,2015,Djibouti,G1 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.399
HepC,2015,Djibouti,G1 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.372
HepC,2015,Djibouti,G1 Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,0.393
HepC,2015,Djibouti,G1 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.312
HepC,2015,Djibouti,G1 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.324
HepC,2015,Djibouti,G1 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.362
HepC,2015,Djibouti,G1 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,47.123
HepC,2015,Djibouti,G1 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,46.018
HepC,2015,Djibouti,G1 Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,49.959
HepC,2015,Djibouti,G1 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,43.25
HepC,2015,Djibouti,G1 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,39.692
HepC,2015,Djibouti,G1 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,44.353
HepC,2015,Djibouti,G2 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.012
HepC,2015,Djibouti,G2 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.011
HepC,2015,Djibouti,G2 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.011
HepC,2015,Djibouti,G2 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,1.384
HepC,2015,Djibouti,G2 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,1.301
HepC,2015,Djibouti,G3 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.092
HepC,2015,Djibouti,G3 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.086
HepC,2015,Djibouti,G3 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.086
HepC,2015,Djibouti,G3 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,10.299
HepC,2015,Djibouti,G3 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,10.043
HepC,2015,Djibouti,G4 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.922
HepC,2015,Djibouti,G4 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.889
HepC,2015,Djibouti,G4 Acute,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,0.927
HepC,2015,Djibouti,G4 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.77
HepC,2015,Djibouti,G4 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.777
HepC,2015,Djibouti,G4 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.868
HepC,2015,Djibouti,G4 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,112.811
HepC,2015,Djibouti,G4 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,116.887
HepC,2015,Djibouti,G4 Chronic,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,113.449
HepC,2015,Djibouti,G4 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,103.539
HepC,2015,Djibouti,G4 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,95.022
HepC,2015,Djibouti,G4 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,106.179
HepC,2015,Djibouti,G5 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.005
HepC,2015,Djibouti,G5 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.004
HepC,2015,Djibouti,G5 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.004
HepC,2015,Djibouti,G5 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.588
HepC,2015,Djibouti,G5 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.623
HepC,2015,Djibouti,G5 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.539
HepC,2015,Djibouti,G6 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.076
HepC,2015,Djibouti,G6 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.075
HepC,2015,Djibouti,G6 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.064
HepC,2015,Djibouti,G6 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,9.574
HepC,2015,Djibouti,G6 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,9.006
HepC,2015,Djibouti,G6 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,8.567
HepC,2015,Dominica,G1 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.017
HepC,2015,Dominica,G1 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.016
HepC,2015,Dominica,G1 Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,0.016
HepC,2015,Dominica,G1 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.013
HepC,2015,Dominica,G1 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.014
HepC,2015,Dominica,G1 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.015
HepC,2015,Dominica,G1 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,5.294
HepC,2015,Dominica,G1 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,5.171
HepC,2015,Dominica,G1 Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,5.609
HepC,2015,Dominica,G1 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,4.863
HepC,2015,Dominica,G1 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,4.467
HepC,2015,Dominica,G1 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,4.986
HepC,2015,Dominica,G2 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.002
HepC,2015,Dominica,G2 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.002
HepC,2015,Dominica,G2 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.002
HepC,2015,Dominica,G2 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,0.737
HepC,2015,Dominica,G2 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,0.693
HepC,2015,Dominica,G3 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.003
HepC,2015,Dominica,G3 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.002
HepC,2015,Dominica,G3 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.002
HepC,2015,Dominica,G3 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,0.799
HepC,2015,Dominica,G3 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,0.779
HepC,2015,Dominica,G4 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.0
HepC,2015,Dominica,G4 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.0
HepC,2015,Dominica,G4 Acute,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,0.0
HepC,2015,Dominica,G4 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.0
HepC,2015,Dominica,G4 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.0
HepC,2015,Dominica,G4 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.0
HepC,2015,Dominica,G4 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.044
HepC,2015,Dominica,G4 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.045
HepC,2015,Dominica,G4 Chronic,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,0.044
HepC,2015,Dominica,G4 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.04
HepC,2015,Dominica,G4 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.037
HepC,2015,Dominica,G4 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.041
HepC,2015,Dominica,G5 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Dominica,G5 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Dominica,G5 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Dominica,G5 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.008
HepC,2015,Dominica,G5 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.008
HepC,2015,Dominica,G5 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.007
HepC,2015,Dominica,G6 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Dominica,G6 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Dominica,G6 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Dominica,G6 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.014
HepC,2015,Dominica,G6 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.013
HepC,2015,Dominica,G6 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.012
HepC,2015,Dominican Republic,G1 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,13.459
HepC,2015,Dominican Republic,G1 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,12.541
HepC,2015,Dominican Republic,G1 Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,13.254
HepC,2015,Dominican Republic,G1 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,10.54
HepC,2015,Dominican Republic,G1 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,10.964
HepC,2015,Dominican Republic,G1 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,12.238
HepC,2015,Dominican Republic,G1 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,890.991
HepC,2015,Dominican Republic,G1 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,870.33
HepC,2015,Dominican Republic,G1 Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,944.018
HepC,2015,Dominican Republic,G1 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,818.472
HepC,2015,Dominican Republic,G1 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,751.75
HepC,2015,Dominican Republic,G1 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,839.139
HepC,2015,Dominican Republic,G2 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,1.612
HepC,2015,Dominican Republic,G2 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,1.468
HepC,2015,Dominican Republic,G2 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,1.468
HepC,2015,Dominican Republic,G2 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,101.892
HepC,2015,Dominican Republic,G2 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,95.821
HepC,2015,Dominican Republic,G3 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.081
HepC,2015,Dominican Republic,G3 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.076
HepC,2015,Dominican Republic,G3 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.076
HepC,2015,Dominican Republic,G3 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,5.117
HepC,2015,Dominican Republic,G3 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,4.991
HepC,2015,Dominican Republic,G4 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.032
HepC,2015,Dominican Republic,G4 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.031
HepC,2015,Dominican Republic,G4 Acute,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,0.032
HepC,2015,Dominican Republic,G4 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.027
HepC,2015,Dominican Republic,G4 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.027
HepC,2015,Dominican Republic,G4 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.03
HepC,2015,Dominican Republic,G4 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,2.173
HepC,2015,Dominican Republic,G4 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,2.251
HepC,2015,Dominican Republic,G4 Chronic,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,2.185
HepC,2015,Dominican Republic,G4 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,1.996
HepC,2015,Dominican Republic,G4 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,1.834
HepC,2015,Dominican Republic,G4 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,2.047
HepC,2015,Dominican Republic,G5 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.018
HepC,2015,Dominican Republic,G5 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.016
HepC,2015,Dominican Republic,G5 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.015
HepC,2015,Dominican Republic,G5 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,1.195
HepC,2015,Dominican Republic,G5 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,1.266
HepC,2015,Dominican Republic,G5 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,1.098
HepC,2015,Dominican Republic,G6 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.03
HepC,2015,Dominican Republic,G6 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.03
HepC,2015,Dominican Republic,G6 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.025
HepC,2015,Dominican Republic,G6 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,2.117
HepC,2015,Dominican Republic,G6 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,1.992
HepC,2015,Dominican Republic,G6 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,1.896
HepC,2015,Dominican Republic,Other Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.125,1.271
HepC,2015,Dominican Republic,Other Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.125,1.264
HepC,2015,Dominican Republic,Other Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.125,1.173
HepC,2015,Dominican Republic,Other Acute,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.125,1.227
HepC,2015,Dominican Republic,Other Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.125,1.293
HepC,2015,Dominican Republic,Other Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.125,1.021
HepC,2015,Dominican Republic,Other Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.125,1.03
HepC,2015,Dominican Republic,Other Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.125,1.149
HepC,2015,Dominican Republic,Other Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,86.656
HepC,2015,Dominican Republic,Other Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,83.035
HepC,2015,Dominican Republic,Other Chronic,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,84.134
HepC,2015,Dominican Republic,Other Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,88.646
HepC,2015,Dominican Republic,Other Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,76.857
HepC,2015,Dominican Republic,Other Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,70.591
HepC,2015,Ecuador,G1 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,6.101
HepC,2015,Ecuador,G1 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,5.685
HepC,2015,Ecuador,G1 Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,6.008
HepC,2015,Ecuador,G1 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,4.778
HepC,2015,Ecuador,G1 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,4.97
HepC,2015,Ecuador,G1 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,5.547
HepC,2015,Ecuador,G1 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,1107.882
HepC,2015,Ecuador,G1 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,1082.192
HepC,2015,Ecuador,G1 Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,1173.817
HepC,2015,Ecuador,G1 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,1017.711
HepC,2015,Ecuador,G1 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,934.747
HepC,2015,Ecuador,G1 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,1043.408
HepC,2015,Ecuador,G2 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.89
HepC,2015,Ecuador,G2 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.81
HepC,2015,Ecuador,G2 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.81
HepC,2015,Ecuador,G2 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,154.274
HepC,2015,Ecuador,G2 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,145.081
HepC,2015,Ecuador,G3 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.966
HepC,2015,Ecuador,G3 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.911
HepC,2015,Ecuador,G3 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.911
HepC,2015,Ecuador,G3 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,167.132
